operation_id,mapping,source,source_detail,base_index,output_permutation,inversion_mask,effective_substitution_tables,control_bits,reconstructed_from_public_description,label_source,is_reconstructed,permutation_id
real_b05_p05_m000,0 4 1 5 2 3 6 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 0 1,0.0,8,3,True,public_description_reconstruction,True,201
real_b05_p05_m001,1 5 0 4 3 2 7 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 0 1,1.0,384,3,True,public_description_reconstruction,True,201
real_b05_p05_m010,2 6 3 7 0 1 4 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 0 1,2.0,384,3,True,public_description_reconstruction,True,201
real_b05_p05_m011,3 7 2 6 1 0 5 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 0 1,3.0,384,3,True,public_description_reconstruction,True,201
real_b05_p05_m100,4 0 5 1 6 7 2 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 0 1,4.0,384,3,True,public_description_reconstruction,True,201
real_b05_p05_m101,5 1 4 0 7 6 3 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 0 1,5.0,384,3,True,public_description_reconstruction,True,201
real_b05_p05_m110,6 2 7 3 4 5 0 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 0 1,6.0,384,3,True,public_description_reconstruction,True,201
real_b05_p05_m111,7 3 6 2 5 4 1 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 0 1,7.0,384,3,True,public_description_reconstruction,True,201
real_b05_p06_m000,0 4 2 6 1 3 5 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 1 0,0.0,8,3,True,public_description_reconstruction,True,210
real_b05_p06_m001,1 5 3 7 0 2 4 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 1 0,1.0,384,3,True,public_description_reconstruction,True,210
real_b05_p06_m010,2 6 0 4 3 1 7 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 1 0,2.0,384,3,True,public_description_reconstruction,True,210
real_b05_p06_m011,3 7 1 5 2 0 6 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 1 0,3.0,384,3,True,public_description_reconstruction,True,210
real_b05_p06_m100,4 0 6 2 5 7 1 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 1 0,4.0,384,3,True,public_description_reconstruction,True,210
real_b05_p06_m101,5 1 7 3 4 6 0 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 1 0,5.0,384,3,True,public_description_reconstruction,True,210
real_b05_p06_m110,6 2 4 0 7 5 3 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 1 0,6.0,384,3,True,public_description_reconstruction,True,210
real_b05_p06_m111,7 3 5 1 6 4 2 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,5.0,2 1 0,7.0,384,3,True,public_description_reconstruction,True,210
real_b06_p01_m000,0 1 2 6 4 5 3 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 1 2,0.0,8,3,True,public_description_reconstruction,True,012
real_b06_p01_m001,1 0 3 7 5 4 2 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 1 2,1.0,192,3,True,public_description_reconstruction,True,012
real_b06_p01_m010,2 3 0 4 6 7 1 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 1 2,2.0,192,3,True,public_description_reconstruction,True,012
real_b06_p01_m011,3 2 1 5 7 6 0 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 1 2,3.0,192,3,True,public_description_reconstruction,True,012
real_b06_p01_m100,4 5 6 2 0 1 7 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 1 2,4.0,192,3,True,public_description_reconstruction,True,012
real_b06_p01_m101,5 4 7 3 1 0 6 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 1 2,5.0,192,3,True,public_description_reconstruction,True,012
real_b06_p01_m110,6 7 4 0 2 3 5 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 1 2,6.0,192,3,True,public_description_reconstruction,True,012
real_b06_p01_m111,7 6 5 1 3 2 4 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 1 2,7.0,192,3,True,public_description_reconstruction,True,012
real_b06_p02_m000,0 2 1 5 4 6 3 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 2 1,0.0,8,3,True,public_description_reconstruction,True,021
real_b06_p02_m001,1 3 0 4 5 7 2 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 2 1,1.0,192,3,True,public_description_reconstruction,True,021
real_b06_p02_m010,2 0 3 7 6 4 1 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 2 1,2.0,192,3,True,public_description_reconstruction,True,021
real_b06_p02_m011,3 1 2 6 7 5 0 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 2 1,3.0,192,3,True,public_description_reconstruction,True,021
real_b06_p02_m100,4 6 5 1 0 2 7 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 2 1,4.0,192,3,True,public_description_reconstruction,True,021
real_b06_p02_m101,5 7 4 0 1 3 6 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 2 1,5.0,192,3,True,public_description_reconstruction,True,021
real_b06_p02_m110,6 4 7 3 2 0 5 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 2 1,6.0,192,3,True,public_description_reconstruction,True,021
real_b06_p02_m111,7 5 6 2 3 1 4 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,0 2 1,7.0,192,3,True,public_description_reconstruction,True,021
real_b06_p03_m000,0 1 4 6 2 3 5 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 0 2,0.0,8,3,True,public_description_reconstruction,True,102
real_b06_p03_m001,1 0 5 7 3 2 4 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 0 2,1.0,192,3,True,public_description_reconstruction,True,102
real_b06_p03_m010,2 3 6 4 0 1 7 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 0 2,2.0,192,3,True,public_description_reconstruction,True,102
real_b06_p03_m011,3 2 7 5 1 0 6 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 0 2,3.0,192,3,True,public_description_reconstruction,True,102
real_b06_p03_m100,4 5 0 2 6 7 1 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 0 2,4.0,192,3,True,public_description_reconstruction,True,102
real_b06_p03_m101,5 4 1 3 7 6 0 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 0 2,5.0,192,3,True,public_description_reconstruction,True,102
real_b06_p03_m110,6 7 2 0 4 5 3 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 0 2,6.0,192,3,True,public_description_reconstruction,True,102
real_b06_p03_m111,7 6 3 1 5 4 2 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 0 2,7.0,192,3,True,public_description_reconstruction,True,102
real_b06_p04_m000,0 2 4 5 1 3 6 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 2 0,0.0,8,3,True,public_description_reconstruction,True,120
real_b06_p04_m001,1 3 5 4 0 2 7 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 2 0,1.0,384,3,True,public_description_reconstruction,True,120
real_b06_p04_m010,2 0 6 7 3 1 4 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 2 0,2.0,384,3,True,public_description_reconstruction,True,120
real_b06_p04_m011,3 1 7 6 2 0 5 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 2 0,3.0,384,3,True,public_description_reconstruction,True,120
real_b06_p04_m100,4 6 0 1 5 7 2 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 2 0,4.0,384,3,True,public_description_reconstruction,True,120
real_b06_p04_m101,5 7 1 0 4 6 3 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 2 0,5.0,384,3,True,public_description_reconstruction,True,120
real_b06_p04_m110,6 4 2 3 7 5 0 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 2 0,6.0,384,3,True,public_description_reconstruction,True,120
real_b06_p04_m111,7 5 3 2 6 4 1 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,1 2 0,7.0,384,3,True,public_description_reconstruction,True,120
real_b06_p05_m000,0 4 1 3 2 6 5 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 0 1,0.0,8,3,True,public_description_reconstruction,True,201
real_b06_p05_m001,1 5 0 2 3 7 4 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 0 1,1.0,384,3,True,public_description_reconstruction,True,201
real_b06_p05_m010,2 6 3 1 0 4 7 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 0 1,2.0,384,3,True,public_description_reconstruction,True,201
real_b06_p05_m011,3 7 2 0 1 5 6 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 0 1,3.0,384,3,True,public_description_reconstruction,True,201
real_b06_p05_m100,4 0 5 7 6 2 1 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 0 1,4.0,384,3,True,public_description_reconstruction,True,201
real_b06_p05_m101,5 1 4 6 7 3 0 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 0 1,5.0,384,3,True,public_description_reconstruction,True,201
real_b06_p05_m110,6 2 7 5 4 0 3 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 0 1,6.0,384,3,True,public_description_reconstruction,True,201
real_b06_p05_m111,7 3 6 4 5 1 2 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 0 1,7.0,384,3,True,public_description_reconstruction,True,201
real_b06_p06_m000,0 4 2 3 1 5 6 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 1 0,0.0,8,3,True,public_description_reconstruction,True,210
real_b06_p06_m001,1 5 3 2 0 4 7 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 1 0,1.0,384,3,True,public_description_reconstruction,True,210
real_b06_p06_m010,2 6 0 1 3 7 4 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 1 0,2.0,384,3,True,public_description_reconstruction,True,210
real_b06_p06_m011,3 7 1 0 2 6 5 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 1 0,3.0,384,3,True,public_description_reconstruction,True,210
real_b06_p06_m100,4 0 6 7 5 1 2 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 1 0,4.0,384,3,True,public_description_reconstruction,True,210
real_b06_p06_m101,5 1 7 6 4 0 3 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 1 0,5.0,384,3,True,public_description_reconstruction,True,210
real_b06_p06_m110,6 2 4 5 7 3 0 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 1 0,6.0,384,3,True,public_description_reconstruction,True,210
real_b06_p06_m111,7 3 5 4 6 2 1 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,6.0,2 1 0,7.0,384,3,True,public_description_reconstruction,True,210
real_b07_p01_m000,0 1 2 5 4 3 6 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 1 2,0.0,8,3,True,public_description_reconstruction,True,012
real_b07_p01_m001,1 0 3 4 5 2 7 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 1 2,1.0,192,3,True,public_description_reconstruction,True,012
real_b07_p01_m010,2 3 0 7 6 1 4 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 1 2,2.0,192,3,True,public_description_reconstruction,True,012
real_b07_p01_m011,3 2 1 6 7 0 5 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 1 2,3.0,192,3,True,public_description_reconstruction,True,012
real_b07_p01_m100,4 5 6 1 0 7 2 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 1 2,4.0,192,3,True,public_description_reconstruction,True,012
real_b07_p01_m101,5 4 7 0 1 6 3 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 1 2,5.0,192,3,True,public_description_reconstruction,True,012
real_b07_p01_m110,6 7 4 3 2 5 0 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 1 2,6.0,192,3,True,public_description_reconstruction,True,012
real_b07_p01_m111,7 6 5 2 3 4 1 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 1 2,7.0,192,3,True,public_description_reconstruction,True,012
real_b07_p02_m000,0 2 1 6 4 3 5 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 2 1,0.0,8,3,True,public_description_reconstruction,True,021
real_b07_p02_m001,1 3 0 7 5 2 4 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 2 1,1.0,192,3,True,public_description_reconstruction,True,021
real_b07_p02_m010,2 0 3 4 6 1 7 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 2 1,2.0,192,3,True,public_description_reconstruction,True,021
real_b07_p02_m011,3 1 2 5 7 0 6 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 2 1,3.0,192,3,True,public_description_reconstruction,True,021
real_b07_p02_m100,4 6 5 2 0 7 1 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 2 1,4.0,192,3,True,public_description_reconstruction,True,021
real_b07_p02_m101,5 7 4 3 1 6 0 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 2 1,5.0,192,3,True,public_description_reconstruction,True,021
real_b07_p02_m110,6 4 7 0 2 5 3 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 2 1,6.0,192,3,True,public_description_reconstruction,True,021
real_b07_p02_m111,7 5 6 1 3 4 2 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,0 2 1,7.0,192,3,True,public_description_reconstruction,True,021
real_b07_p03_m000,0 1 4 3 2 5 6 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 0 2,0.0,8,3,True,public_description_reconstruction,True,102
real_b07_p03_m001,1 0 5 2 3 4 7 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 0 2,1.0,192,3,True,public_description_reconstruction,True,102
real_b07_p03_m010,2 3 6 1 0 7 4 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 0 2,2.0,192,3,True,public_description_reconstruction,True,102
real_b07_p03_m011,3 2 7 0 1 6 5 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 0 2,3.0,192,3,True,public_description_reconstruction,True,102
real_b07_p03_m100,4 5 0 7 6 1 2 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 0 2,4.0,192,3,True,public_description_reconstruction,True,102
real_b07_p03_m101,5 4 1 6 7 0 3 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 0 2,5.0,192,3,True,public_description_reconstruction,True,102
real_b07_p03_m110,6 7 2 5 4 3 0 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 0 2,6.0,192,3,True,public_description_reconstruction,True,102
real_b07_p03_m111,7 6 3 4 5 2 1 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 0 2,7.0,192,3,True,public_description_reconstruction,True,102
real_b07_p04_m000,0 2 4 3 1 6 5 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 2 0,0.0,8,3,True,public_description_reconstruction,True,120
real_b07_p04_m001,1 3 5 2 0 7 4 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 2 0,1.0,384,3,True,public_description_reconstruction,True,120
real_b07_p04_m010,2 0 6 1 3 4 7 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 2 0,2.0,384,3,True,public_description_reconstruction,True,120
real_b07_p04_m011,3 1 7 0 2 5 6 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 2 0,3.0,384,3,True,public_description_reconstruction,True,120
real_b07_p04_m100,4 6 0 7 5 2 1 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 2 0,4.0,384,3,True,public_description_reconstruction,True,120
real_b07_p04_m101,5 7 1 6 4 3 0 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 2 0,5.0,384,3,True,public_description_reconstruction,True,120
real_b07_p04_m110,6 4 2 5 7 0 3 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 2 0,6.0,384,3,True,public_description_reconstruction,True,120
real_b07_p04_m111,7 5 3 4 6 1 2 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,1 2 0,7.0,384,3,True,public_description_reconstruction,True,120
real_b07_p05_m000,0 4 1 6 2 5 3 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 0 1,0.0,8,3,True,public_description_reconstruction,True,201
real_b07_p05_m001,1 5 0 7 3 4 2 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 0 1,1.0,384,3,True,public_description_reconstruction,True,201
real_b07_p05_m010,2 6 3 4 0 7 1 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 0 1,2.0,384,3,True,public_description_reconstruction,True,201
real_b07_p05_m011,3 7 2 5 1 6 0 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 0 1,3.0,384,3,True,public_description_reconstruction,True,201
real_b07_p05_m100,4 0 5 2 6 1 7 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 0 1,4.0,384,3,True,public_description_reconstruction,True,201
real_b07_p05_m101,5 1 4 3 7 0 6 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 0 1,5.0,384,3,True,public_description_reconstruction,True,201
real_b07_p05_m110,6 2 7 0 4 3 5 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 0 1,6.0,384,3,True,public_description_reconstruction,True,201
real_b07_p05_m111,7 3 6 1 5 2 4 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 0 1,7.0,384,3,True,public_description_reconstruction,True,201
real_b07_p06_m000,0 4 2 5 1 6 3 7,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 1 0,0.0,8,3,True,public_description_reconstruction,True,210
real_b07_p06_m001,1 5 3 4 0 7 2 6,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 1 0,1.0,384,3,True,public_description_reconstruction,True,210
real_b07_p06_m010,2 6 0 7 3 4 1 5,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 1 0,2.0,384,3,True,public_description_reconstruction,True,210
real_b07_p06_m011,3 7 1 6 2 5 0 4,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 1 0,3.0,384,3,True,public_description_reconstruction,True,210
real_b07_p06_m100,4 0 6 1 5 2 7 3,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 1 0,4.0,384,3,True,public_description_reconstruction,True,210
real_b07_p06_m101,5 1 7 0 4 3 6 2,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 1 0,5.0,384,3,True,public_description_reconstruction,True,210
real_b07_p06_m110,6 2 4 3 7 0 5 1,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 1 0,6.0,384,3,True,public_description_reconstruction,True,210
real_b07_p06_m111,7 3 5 2 6 1 4 0,real_cet_reconstructed,67-Jun-11025.pdf; 79-Aug-11441.pdf; Springer chapter 10.1007/978-3-032-18415-3_12,7.0,2 1 0,7.0,384,3,True,public_description_reconstruction,True,210
